tarih,ürün_kodu,ürün_adi,kategori,fiyat,adet,toplam_satis,musteri_id
14/05/2024,P011,Kalem,Kırtasiye,1252.81,1,1252.81,5168
28/02/2024,P087,Kulaklık,Elektronik,1245.49,5,6227.45,2726
18/03/2024,P011,Kalem,Kırtasiye,1160.93,1,1160.93,3716
12/07/2024,P082,Defter,Kırtasiye,1471.5,14,20601.0,8746
27/11/2022,P082,Defter,Kırtasiye,1321.06,14,18494.84,1403
13/02/2023,P018,Telefon,Elektronik,1314.45,6,7520.75939059395,8940
02/06/2023,P097,Su Şişesi,Mutfak Ürünleri,18.56,11,204.16,8049
02/12/2023,P010,Çanta,Giyim,323.09,15,7520.75939059395,9502
13/01/2023,P011,Kalem,Kırtasiye,801.84,18,14433.12,2179
19/10/2023,P063,Klima,Elektronik,22.66,8,181.28,2503
23/07/2023,P037,Fırın,Ev Aletleri,548.54,19,7520.75939059395,4772
24/05/2024,P010,Çanta,Giyim,485.03,7,3395.21,1118
14/03/2023,P082,Defter,Kırtasiye,214.24,13,2785.12,2685
15/02/2024,P018,Telefon,Elektronik,1373.19,18,24717.42,5047
24/12/2022,P037,Fırın,Ev Aletleri,489.9,2,979.8,9046
05/09/2023,P010,Çanta,Giyim,793.17,2,1586.34,4310
19/05/2024,P087,Kulaklık,Elektronik,707.78,2,1415.56,1108
01/08/2024,P032,Mouse,Elektronik,991.11,9,8919.99,1416
19/02/2024,P024,Bilgisayar,Elektronik,954.91,15,14323.65,9874
03/06/2023,P024,Bilgisayar,Elektronik,947.31,1,947.31,4538
30/09/2023,P011,Kalem,Kırtasiye,477.94,12,5735.28,5446
22/05/2024,P063,Klima,Elektronik,175.35,19,3331.65,5956
09/02/2023,P063,Klima,Elektronik,626.99,9,5642.91,6428
03/06/2023,P037,Fırın,Ev Aletleri,706.72,8,5653.76,5913
17/11/2023,P063,Klima,Elektronik,1356.82,11,14925.02,6533
29/10/2024,P032,Mouse,Elektronik,572.2,11,7520.75939059395,9008
27/08/2023,P037,Fırın,Ev Aletleri,990.67,19,18822.73,2782
04/05/2023,P010,Çanta,Giyim,762.71,9,6864.39,3501
26/06/2024,P010,Çanta,Giyim,893.52,16,14296.32,4132
12/10/2023,P087,Kulaklık,Elektronik,1029.52,12,12354.24,4272
22/08/2023,P032,Mouse,Elektronik,1390.71,5,6953.55,7455
16/02/2024,P032,Mouse,Elektronik,860.08,7,6020.56,4281
14/05/2023,P024,Bilgisayar,Elektronik,975.35,13,12679.55,8002
10/04/2023,P082,Defter,Kırtasiye,1299.67,15,7520.75939059395,2520
31/12/2022,P037,Fırın,Ev Aletleri,1032.39,12,12388.68,5665
29/05/2023,P018,Telefon,Elektronik,1020.46,8,8163.68,6915
03/10/2023,P097,Su Şişesi,Mutfak Ürünleri,499.02,2,998.04,9605
10/09/2024,P032,Mouse,Elektronik,22.96,1,22.96,1229
14/06/2023,P063,Klima,Elektronik,1289.4,1,1289.4,4973
03/07/2023,P087,Kulaklık,Elektronik,188.31,10,1883.1,7377
29/09/2023,P082,Defter,Kırtasiye,1499.63,11,16495.93,2663
23/01/2023,P087,Kulaklık,Elektronik,713.33,17,12126.61,9756
17/05/2023,P082,Defter,Kırtasiye,83.89,14,1174.46,4820
19/03/2024,P087,Kulaklık,Elektronik,781.39,12,9376.68,7413
08/01/2024,P010,Çanta,Giyim,1496.69,10,14966.9,3201
16/02/2023,P024,Bilgisayar,Elektronik,432.23,18,7780.14,2108
07/11/2022,P097,Su Şişesi,Mutfak Ürünleri,210.59,11,2316.49,4844
19/11/2023,P032,Mouse,Elektronik,1144.93,17,19463.81,1191
11/08/2024,P011,Kalem,Kırtasiye,167.62,16,2681.92,8363
24/06/2023,P087,Kulaklık,Elektronik,1177.81,1,1177.81,4700
25/05/2023,P063,Klima,Elektronik,1048.04,6,6288.24,9187
11/01/2023,P032,Mouse,Elektronik,185.32,13,2409.16,4273
09/12/2023,P037,Fırın,Ev Aletleri,386.78,2,773.56,3891
21/09/2024,P037,Fırın,Ev Aletleri,427.57,6,2565.42,8978
31/08/2024,P097,Su Şişesi,Mutfak Ürünleri,1492.98,4,5971.92,3945
28/09/2023,P097,Su Şişesi,Mutfak Ürünleri,1021.68,15,15325.2,4141
28/09/2024,P032,Mouse,Elektronik,325.37,4,1301.48,9739
30/10/2023,P087,Kulaklık,Elektronik,419.75,2,839.5,4378
05/03/2024,P037,Fırın,Ev Aletleri,1474.79,11,16222.69,6321
24/10/2023,P018,Telefon,Elektronik,1148.6,11,12634.6,2027
21/04/2024,P011,Kalem,Kırtasiye,200.71,14,2809.94,7245
21/12/2022,P018,Telefon,Elektronik,78.78,6,472.68,8123
26/05/2023,P097,Su Şişesi,Mutfak Ürünleri,286.67,13,3726.71,3674
27/05/2024,P037,Fırın,Ev Aletleri,449.8,17,7646.6,2424
02/04/2024,P018,Telefon,Elektronik,774.89,4,3099.56,3453
19/11/2023,P011,Kalem,Kırtasiye,1061.41,18,19105.38,6409
07/01/2024,P097,Su Şişesi,Mutfak Ürünleri,119.89,7,839.23,8739
29/11/2023,P010,Çanta,Giyim,457.01,15,6855.15,4179
23/09/2024,P010,Çanta,Giyim,470.43,3,1411.29,8619
24/03/2024,P097,Su Şişesi,Mutfak Ürünleri,934.98,5,4674.9,1502
15/05/2023,P032,Mouse,Elektronik,233.27,16,3732.32,3481
13/09/2023,P010,Çanta,Giyim,769.73,10,7697.3,5802
30/09/2023,P011,Kalem,Kırtasiye,686.03,5,3430.15,2372
16/09/2023,P018,Telefon,Elektronik,1016.32,1,1016.32,1894
02/09/2024,P087,Kulaklık,Elektronik,1132.22,4,4528.88,4843
07/07/2024,P018,Telefon,Elektronik,936.94,5,7520.75939059395,3040
26/01/2023,P063,Klima,Elektronik,603.77,10,6037.7,5961
24/09/2024,P082,Defter,Kırtasiye,190.93,16,3054.88,5389
14/12/2023,P032,Mouse,Elektronik,1291.61,5,7520.75939059395,2160
02/06/2024,P087,Kulaklık,Elektronik,1300.36,1,1300.36,9988
23/09/2023,P011,Kalem,Kırtasiye,702.02,5,3510.1,4975
21/12/2023,P082,Defter,Kırtasiye,367.04,11,4037.44,4560
25/07/2024,P063,Klima,Elektronik,778.64,2,1557.28,3027
08/07/2023,P037,Fırın,Ev Aletleri,958.95,12,11507.4,8804
10/04/2024,P018,Telefon,Elektronik,909.55,11,10005.05,3898
17/12/2023,P011,Kalem,Kırtasiye,441.05,5,2205.25,9038
20/06/2023,P037,Fırın,Ev Aletleri,1237.67,1,1237.67,8827
02/09/2024,P018,Telefon,Elektronik,1168.62,11,12854.82,3584
07/05/2023,P087,Kulaklık,Elektronik,306.73,19,7520.75939059395,3545
27/04/2024,P037,Fırın,Ev Aletleri,784.64,6,4707.84,2532
09/10/2023,P032,Mouse,Elektronik,979.9,11,10778.9,1894
30/12/2023,P011,Kalem,Kırtasiye,1298.1,13,16875.3,6524
08/06/2024,P032,Mouse,Elektronik,1176.16,5,5880.8,3205
06/06/2024,P082,Defter,Kırtasiye,993.36,1,993.36,5952
07/06/2024,P037,Fırın,Ev Aletleri,1231.28,10,12312.8,3362
08/06/2024,P024,Bilgisayar,Elektronik,442.09,18,7957.62,4225
08/04/2024,P010,Çanta,Giyim,861.49,3,7520.75939059395,2134
31/03/2024,P037,Fırın,Ev Aletleri,872.16,10,8721.6,5990
22/06/2024,P037,Fırın,Ev Aletleri,1046.46,17,17789.82,9134
23/08/2023,P018,Telefon,Elektronik,1153.37,3,3460.11,4991
18/07/2023,P018,Telefon,Elektronik,01/05/2014 00:00,14,71.96,7219
13/06/2023,P018,Telefon,Elektronik,1297.39,4,5189.56,7125
01/12/2022,P011,Kalem,Kırtasiye,1321.97,3,3965.91,9755
05/12/2022,P097,Su Şişesi,Mutfak Ürünleri,1195.09,11,13145.99,2622
04/07/2023,P063,Klima,Elektronik,416.81,6,2500.86,9008
14/08/2023,P063,Klima,Elektronik,896.97,14,12557.58,2394
17/03/2024,P037,Fırın,Ev Aletleri,263.77,19,7520.75939059395,8899
01/03/2024,P063,Klima,Elektronik,529.83,7,3708.81,4322
17/06/2023,P010,Çanta,Giyim,844.86,6,5069.16,4404
12/03/2023,P082,Defter,Kırtasiye,1106.45,4,4425.8,9603
22/06/2024,P063,Klima,Elektronik,655.8,17,11148.6,9830
20/04/2023,P032,Mouse,Elektronik,504.76,6,3028.56,6553
16/02/2023,P011,Kalem,Kırtasiye,676.27,8,5410.16,1681
01/02/2024,P032,Mouse,Elektronik,1282.33,10,12823.3,9469
22/11/2022,P037,Fırın,Ev Aletleri,514.92,8,4119.36,9319
19/05/2024,P018,Telefon,Elektronik,484.78,1,484.78,9325
19/11/2022,P063,Klima,Elektronik,1364.94,17,23203.98,9869
15/06/2023,P037,Fırın,Ev Aletleri,1437.5,6,8625.0,3594
25/06/2024,P037,Fırın,Ev Aletleri,1246.14,4,4984.56,8632
06/11/2023,P018,Telefon,Elektronik,732.04,3,2196.12,6715
11/09/2023,P087,Kulaklık,Elektronik,167.36,12,2008.32,7479
08/02/2023,P037,Fırın,Ev Aletleri,1099.4,15,16491.0,3872
17/08/2023,P010,Çanta,Giyim,1258.83,6,7552.98,8489
01/01/2023,P011,Kalem,Kırtasiye,731.07,19,7520.75939059395,5413
11/10/2024,P011,Kalem,Kırtasiye,563.03,19,10697.57,8891
19/02/2023,P011,Kalem,Kırtasiye,1101.25,2,2202.5,3604
31/03/2024,P010,Çanta,Giyim,610.02,7,7520.75939059395,3140
20/11/2022,P024,Bilgisayar,Elektronik,579.17,6,7520.75939059395,8716
20/07/2023,P087,Kulaklık,Elektronik,305.41,5,7520.75939059395,2510
27/10/2024,P063,Klima,Elektronik,1478.55,19,28092.45,3292
21/03/2023,P010,Çanta,Giyim,81.08,6,486.48,3214
20/04/2023,P024,Bilgisayar,Elektronik,1357.18,1,1357.18,4525
20/06/2023,P018,Telefon,Elektronik,1335.92,9,12023.28,1237
20/06/2024,P097,Su Şişesi,Mutfak Ürünleri,395.1,9,3555.9,3056
21/09/2023,P024,Bilgisayar,Elektronik,283.12,12,3397.44,3157
02/02/2023,P087,Kulaklık,Elektronik,51.46,15,771.9,5360
03/05/2024,P032,Mouse,Elektronik,467.46,11,5142.06,5756
07/07/2024,P018,Telefon,Elektronik,1099.12,11,12090.32,8333
09/04/2023,P011,Kalem,Kırtasiye,431.36,12,5176.32,8268
26/11/2022,P018,Telefon,Elektronik,775.85,19,14741.15,3696
20/07/2023,P024,Bilgisayar,Elektronik,1053.36,12,12640.32,9255
03/11/2024,P010,Çanta,Giyim,751.54,11,7520.75939059395,4211
15/04/2023,P010,Çanta,Giyim,525.56,19,9985.64,5406
10/08/2024,P032,Mouse,Elektronik,199.46,13,2592.98,6275
25/09/2024,P018,Telefon,Elektronik,301.89,19,5735.91,9163
03/07/2024,P063,Klima,Elektronik,261.28,6,7520.75939059395,6450
26/09/2024,P037,Fırın,Ev Aletleri,689.31,10,7520.75939059395,4379
29/10/2023,P032,Mouse,Elektronik,1316.46,12,15797.52,6257
04/05/2024,P063,Klima,Elektronik,334.07,3,1002.21,4799
06/03/2023,P097,Su Şişesi,Mutfak Ürünleri,1067.28,11,11740.08,3272
04/03/2024,P018,Telefon,Elektronik,303.67,6,1822.02,5619
09/10/2024,P010,Çanta,Giyim,643.07,9,5787.63,2378
24/03/2023,P087,Kulaklık,Elektronik,645.14,11,7096.54,1956
20/01/2024,P037,Fırın,Ev Aletleri,175.31,14,2454.34,5793
25/08/2023,P087,Kulaklık,Elektronik,421.99,8,3375.92,5635
14/08/2023,P024,Bilgisayar,Elektronik,725.9,16,11614.4,1018
16/04/2023,P087,Kulaklık,Elektronik,982.97,9,8846.73,1745
05/05/2023,P011,Kalem,Kırtasiye,187.14,19,3555.66,1726
12/06/2024,P087,Kulaklık,Elektronik,1011.62,3,3034.86,6477
25/09/2024,P087,Kulaklık,Elektronik,1109.42,8,8875.36,3560
21/04/2023,P063,Klima,Elektronik,897.87,13,11672.31,2653
04/03/2024,P082,Defter,Kırtasiye,1306.61,14,18292.54,8651
29/03/2024,P011,Kalem,Kırtasiye,1330.7,1,1330.7,3879
04/10/2023,P063,Klima,Elektronik,1011.2,19,19212.8,4365
24/06/2024,P011,Kalem,Kırtasiye,1299.59,12,7520.75939059395,4028
28/11/2023,P037,Fırın,Ev Aletleri,665.92,5,3329.6,5333
28/10/2024,P063,Klima,Elektronik,333.71,1,333.71,5944
23/04/2024,P037,Fırın,Ev Aletleri,1476.72,8,11813.76,6196
06/11/2022,P011,Kalem,Kırtasiye,422.06,18,7597.08,7762
23/01/2023,P082,Defter,Kırtasiye,281.41,13,3658.33,6701
04/03/2023,P011,Kalem,Kırtasiye,971.26,11,10683.86,2238
27/12/2022,P087,Kulaklık,Elektronik,920,14,12880.0,8952
16/07/2024,P010,Çanta,Giyim,691.74,19,13143.06,8416
04/10/2023,P018,Telefon,Elektronik,548.57,19,7520.75939059395,2731
13/12/2022,P087,Kulaklık,Elektronik,620.89,4,2483.56,8766
14/05/2024,P010,Çanta,Giyim,649.65,2,1299.3,9686
16/09/2023,P018,Telefon,Elektronik,1355.01,19,25745.19,9556
11/11/2022,P032,Mouse,Elektronik,546.26,6,3277.56,8812
26/05/2023,P063,Klima,Elektronik,1498.88,15,22483.2,2737
01/01/2024,P063,Klima,Elektronik,974.62,11,10720.82,4042
31/12/2022,P037,Fırın,Ev Aletleri,86.75,3,260.25,9577
15/02/2023,P063,Klima,Elektronik,119.96,12,1439.52,1993
25/07/2023,P082,Defter,Kırtasiye,1014.23,15,15213.45,7567
08/11/2022,P018,Telefon,Elektronik,611.23,19,11613.37,9452
27/10/2023,P087,Kulaklık,Elektronik,615.81,19,11700.39,9714
03/02/2024,P063,Klima,Elektronik,331.18,5,1655.9,6539
08/12/2023,P097,Su Şişesi,Mutfak Ürünleri,243.69,13,3167.97,1231
27/04/2024,P032,Mouse,Elektronik,506.57,14,7091.98,7717
25/09/2023,P018,Telefon,Elektronik,765.23,12,9182.76,3968
17/04/2023,P082,Defter,Kırtasiye,710.54,1,710.54,2497
02/11/2024,P087,Kulaklık,Elektronik,1150.85,17,19564.45,2510
20/06/2024,P063,Klima,Elektronik,118.83,16,1901.28,5575
27/05/2023,P082,Defter,Kırtasiye,902.94,1,902.94,6870
13/02/2024,P032,Mouse,Elektronik,232.3,1,232.3,3863
27/04/2024,P087,Kulaklık,Elektronik,1445.63,12,17347.56,3726
05/02/2023,P010,Çanta,Giyim,129.37,16,2069.92,1828
17/09/2024,P018,Telefon,Elektronik,720.37,16,11525.92,7163
27/04/2024,P097,Su Şişesi,Mutfak Ürünleri,600.17,5,3000.85,8655
16/06/2024,P024,Bilgisayar,Elektronik,90.66,4,362.64,1470
26/01/2024,P097,Su Şişesi,Mutfak Ürünleri,256.89,18,4624.02,2481
30/07/2023,P063,Klima,Elektronik,1289.07,4,5156.28,9146
24/05/2024,P082,Defter,Kırtasiye,1072.26,8,8578.08,7265
06/01/2023,P010,Çanta,Giyim,227.32,3,681.96,6382
12/06/2023,P097,Su Şişesi,Mutfak Ürünleri,459.38,17,7809.46,3210
03/01/2023,P032,Mouse,Elektronik,1162.98,15,17444.7,1121
06/06/2024,P010,Çanta,Giyim,1483.52,5,7417.6,7115
16/05/2024,P024,Bilgisayar,Elektronik,121.84,7,852.88,6119
22/11/2023,P087,Kulaklık,Elektronik,915.06,6,5490.36,6522
11/07/2024,P082,Defter,Kırtasiye,530.92,1,530.92,3700
04/10/2024,P018,Telefon,Elektronik,1060.56,5,7520.75939059395,5825
18/08/2024,P087,Kulaklık,Elektronik,52.03,2,104.06,3791
26/09/2024,P097,Su Şişesi,Mutfak Ürünleri,695.29,7,4867.03,2392
25/05/2023,P011,Kalem,Kırtasiye,414.34,16,6629.44,5013
02/09/2024,P097,Su Şişesi,Mutfak Ürünleri,1351.41,8,10811.28,7767
19/11/2022,P087,Kulaklık,Elektronik,264.11,8,2112.88,6743
15/02/2024,P097,Su Şişesi,Mutfak Ürünleri,349.51,16,5592.16,4424
29/12/2023,P082,Defter,Kırtasiye,852.59,16,13641.44,5747
10/12/2022,P097,Su Şişesi,Mutfak Ürünleri,120.55,17,2049.35,9287
23/07/2024,P018,Telefon,Elektronik,483.9,17,8226.3,8939
21/05/2024,P010,Çanta,Giyim,24.54,14,343.56,1858
02/08/2024,P018,Telefon,Elektronik,1386.84,11,15255.24,3619
14/03/2024,P063,Klima,Elektronik,353.66,6,2121.96,5219
26/11/2022,P018,Telefon,Elektronik,121.72,14,1704.08,7490
15/06/2023,P087,Kulaklık,Elektronik,981.11,4,3924.44,9447
06/06/2024,P011,Kalem,Kırtasiye,176.84,5,884.2,5284
12/06/2023,P087,Kulaklık,Elektronik,1275.01,10,12750.1,1985
20/06/2023,P010,Çanta,Giyim,1148.96,12,13787.52,9389
10/09/2023,P082,Defter,Kırtasiye,1211.38,4,4845.52,3489
11/04/2024,P063,Klima,Elektronik,1476.13,3,4428.39,9358
06/05/2024,P097,Su Şişesi,Mutfak Ürünleri,419.12,8,3352.96,4656
05/06/2024,P063,Klima,Elektronik,673.82,18,12128.76,6036
02/10/2024,P063,Klima,Elektronik,854.93,15,12823.95,4798
07/09/2024,P037,Fırın,Ev Aletleri,615.02,17,10455.34,9423
02/01/2023,P087,Kulaklık,Elektronik,1079.8,2,2159.6,7395
07/09/2024,P032,Mouse,Elektronik,478.83,7,3351.81,5674
21/07/2024,P087,Kulaklık,Elektronik,1021.77,6,6130.62,6221
12/04/2023,P018,Telefon,Elektronik,1374.19,3,4122.57,4661
23/10/2024,P032,Mouse,Elektronik,1024.54,16,16392.64,5359
05/07/2024,P024,Bilgisayar,Elektronik,72.18,12,7520.75939059395,3598
22/05/2024,P011,Kalem,Kırtasiye,577.49,13,7507.37,5071
20/03/2023,P063,Klima,Elektronik,1000.18,17,7520.75939059395,2003
07/12/2023,P063,Klima,Elektronik,232.17,19,4411.23,1356
26/01/2023,P010,Çanta,Giyim,882.75,10,8827.5,8014
24/07/2023,P063,Klima,Elektronik,315.72,9,7520.75939059395,3125
03/03/2023,P097,Su Şişesi,Mutfak Ürünleri,1196.5,5,5982.5,5616
05/04/2024,P011,Kalem,Kırtasiye,409.96,1,409.96,6498
13/06/2024,P010,Çanta,Giyim,370,9,3330.0,5162
17/05/2023,P032,Mouse,Elektronik,1026.37,4,4105.48,9754
12/12/2022,P011,Kalem,Kırtasiye,93.1,5,465.5,1817
23/02/2024,P018,Telefon,Elektronik,327.42,5,1637.1,2221
15/01/2024,P018,Telefon,Elektronik,176.69,17,3003.73,5125
25/12/2023,P082,Defter,Kırtasiye,743.16,3,2229.48,6669
21/02/2023,P011,Kalem,Kırtasiye,442.37,17,7520.29,1823
18/05/2023,P082,Defter,Kırtasiye,1279.64,7,7520.75939059395,3884
29/05/2023,P097,Su Şişesi,Mutfak Ürünleri,1024.04,1,1024.04,9127
28/08/2024,P018,Telefon,Elektronik,962.27,17,16358.59,6843
08/11/2022,P010,Çanta,Giyim,1259.71,3,3779.13,3547
16/02/2023,P032,Mouse,Elektronik,746.87,10,7468.7,3129
10/04/2024,P011,Kalem,Kırtasiye,702.65,15,10539.75,4748
14/12/2022,P087,Kulaklık,Elektronik,1314.57,18,23662.26,6661
17/03/2024,P010,Çanta,Giyim,1468.31,3,4404.93,1091
03/08/2024,P024,Bilgisayar,Elektronik,506.04,11,7520.75939059395,9716
11/01/2024,P011,Kalem,Kırtasiye,836.8,4,3347.2,5488
08/12/2022,P010,Çanta,Giyim,437.62,4,1750.48,5528
03/09/2023,P063,Klima,Elektronik,570.35,15,8555.25,6323
10/09/2024,P032,Mouse,Elektronik,457.4,1,457.4,8232
13/01/2024,P097,Su Şişesi,Mutfak Ürünleri,161.69,13,2101.97,2747
06/02/2024,P082,Defter,Kırtasiye,325.57,13,4232.41,6274
20/08/2024,P010,Çanta,Giyim,575.88,15,8638.2,9835
20/12/2023,P037,Fırın,Ev Aletleri,606.35,3,1819.05,5111
20/10/2024,P063,Klima,Elektronik,641.19,4,2564.76,8865
18/09/2024,P011,Kalem,Kırtasiye,912.04,13,11856.52,2992
03/07/2023,P063,Klima,Elektronik,1086.56,17,18471.52,4880
08/09/2023,P082,Defter,Kırtasiye,853.87,17,14515.79,3047
01/01/2024,P011,Kalem,Kırtasiye,1042.32,11,11465.52,7258
05/11/2024,P011,Kalem,Kırtasiye,831.45,15,12471.75,9201
06/01/2023,P018,Telefon,Elektronik,985.39,9,8868.51,3802
13/07/2024,P087,Kulaklık,Elektronik,1165.1,8,9320.8,1938
31/10/2023,P032,Mouse,Elektronik,1386.61,18,24958.98,2525
30/05/2024,P087,Kulaklık,Elektronik,63.24,3,189.72,8894
09/05/2024,P024,Bilgisayar,Elektronik,771.35,19,14655.65,6380
20/06/2023,P082,Defter,Kırtasiye,710.34,14,9944.76,2289
11/12/2023,P018,Telefon,Elektronik,615.85,15,9237.75,1387
19/11/2022,P097,Su Şişesi,Mutfak Ürünleri,67.24,11,739.64,4975
19/03/2023,P063,Klima,Elektronik,780.78,10,7520.75939059395,9072
01/01/2024,P097,Su Şişesi,Mutfak Ürünleri,229.94,17,3908.98,8851
14/09/2023,P032,Mouse,Elektronik,1368.19,16,21891.04,5695
15/10/2023,P011,Kalem,Kırtasiye,1496.85,19,28440.15,1966
21/07/2024,P024,Bilgisayar,Elektronik,903.31,14,12646.34,1881
07/04/2024,P018,Telefon,Elektronik,1213.98,15,18209.7,3013
03/07/2024,P032,Mouse,Elektronik,1439.42,15,7520.75939059395,8876
22/04/2023,P018,Telefon,Elektronik,770.88,6,4625.28,2456
28/01/2023,P018,Telefon,Elektronik,713.36,15,10700.4,7355
20/05/2023,P010,Çanta,Giyim,287.01,13,3731.13,7424
31/05/2023,P010,Çanta,Giyim,583.01,14,7520.75939059395,5762
18/10/2023,P097,Su Şişesi,Mutfak Ürünleri,332.02,13,4316.26,7556
28/09/2023,P032,Mouse,Elektronik,746.65,14,10453.1,9007
31/10/2023,P010,Çanta,Giyim,1049.85,6,7520.75939059395,3434
20/06/2024,P032,Mouse,Elektronik,122.6,15,1839.0,4411
03/03/2023,P082,Defter,Kırtasiye,1122.57,18,20206.26,6105
14/08/2023,P097,Su Şişesi,Mutfak Ürünleri,1037.91,6,7520.75939059395,4932
12/06/2024,P018,Telefon,Elektronik,935.95,16,14975.2,5092
11/07/2023,P087,Kulaklık,Elektronik,1485.13,16,23762.08,2071
11/08/2024,P082,Defter,Kırtasiye,260.86,13,7520.75939059395,8708
26/10/2023,P097,Su Şişesi,Mutfak Ürünleri,122.64,15,1839.6,6503
13/03/2024,P097,Su Şişesi,Mutfak Ürünleri,413.68,16,6618.88,3214
07/10/2024,P063,Klima,Elektronik,702.04,1,702.04,3697
27/07/2024,P011,Kalem,Kırtasiye,1420.65,10,14206.5,9566
10/03/2024,P037,Fırın,Ev Aletleri,118.31,11,1301.41,7326
12/05/2023,P087,Kulaklık,Elektronik,1037.01,2,2074.02,2964
16/05/2023,P082,Defter,Kırtasiye,23.73,18,427.14,1174
01/08/2024,P018,Telefon,Elektronik,854.81,6,5128.86,4478
19/08/2024,P037,Fırın,Ev Aletleri,1100.19,13,14302.47,1983
17/09/2023,P082,Defter,Kırtasiye,309.14,15,7520.75939059395,7460
12/03/2024,P063,Klima,Elektronik,839.08,12,10068.96,8143
11/04/2023,P063,Klima,Elektronik,1237.13,15,18556.95,4035
18/10/2023,P087,Kulaklık,Elektronik,1360.64,2,2721.28,1407
29/10/2023,P082,Defter,Kırtasiye,1280.7,18,23052.6,5162
19/06/2024,P037,Fırın,Ev Aletleri,668.73,10,6687.3,7759
24/05/2024,P063,Klima,Elektronik,1395.44,5,7520.75939059395,5285
08/09/2024,P082,Defter,Kırtasiye,1249.11,17,21234.87,7687
20/05/2023,P010,Çanta,Giyim,517.95,6,7520.75939059395,2431
23/09/2024,P097,Su Şişesi,Mutfak Ürünleri,983.91,2,1967.82,4535
30/10/2023,P063,Klima,Elektronik,484.32,10,4843.2,1375
03/12/2022,P010,Çanta,Giyim,444.86,9,4003.74,9412
09/06/2023,P087,Kulaklık,Elektronik,1041.74,2,2083.48,2777
25/07/2024,P010,Çanta,Giyim,760.7,17,12931.9,2542
08/04/2024,P018,Telefon,Elektronik,1026.63,11,11292.93,7779
18/03/2024,P087,Kulaklık,Elektronik,398.71,3,1196.13,5580
31/01/2024,P087,Kulaklık,Elektronik,54.52,15,7520.75939059395,4281
30/03/2023,P037,Fırın,Ev Aletleri,1173.24,1,1173.24,4914
16/04/2023,P063,Klima,Elektronik,692.76,12,7520.75939059395,7380
21/09/2024,P082,Defter,Kırtasiye,1122.31,19,21323.89,3092
15/05/2024,P082,Defter,Kırtasiye,1105.54,4,4422.16,7920
12/07/2024,P097,Su Şişesi,Mutfak Ürünleri,1380.49,7,9663.43,6400
07/05/2024,P032,Mouse,Elektronik,254.3,16,4068.8,6923
06/03/2024,P032,Mouse,Elektronik,172.93,15,7520.75939059395,5126
26/07/2023,P063,Klima,Elektronik,267.08,4,1068.32,3848
02/04/2024,P087,Kulaklık,Elektronik,981.7,10,9817.0,5698
13/08/2023,P011,Kalem,Kırtasiye,1251.66,19,23781.54,9384
10/12/2023,P037,Fırın,Ev Aletleri,896.51,4,3586.04,7385
11/01/2023,P018,Telefon,Elektronik,706.65,9,7520.75939059395,7681
03/09/2023,P024,Bilgisayar,Elektronik,628.98,3,1886.94,4622
28/05/2024,P082,Defter,Kırtasiye,917.28,16,14676.48,9659
29/06/2023,P018,Telefon,Elektronik,430.65,4,1722.6,7243
20/06/2024,P082,Defter,Kırtasiye,257.09,4,1028.36,9957
13/12/2023,P011,Kalem,Kırtasiye,288.27,2,576.54,5912
18/12/2023,P037,Fırın,Ev Aletleri,438.11,3,1314.33,2480
11/06/2024,P032,Mouse,Elektronik,1036.77,7,7520.75939059395,2643
02/01/2024,P082,Defter,Kırtasiye,623.17,5,3115.85,7174
19/11/2023,P032,Mouse,Elektronik,1373.51,18,24723.18,1210
09/06/2024,P018,Telefon,Elektronik,1185.16,5,5925.8,3701
26/03/2024,P011,Kalem,Kırtasiye,759.99,7,5319.93,6473
02/10/2024,P011,Kalem,Kırtasiye,1419.87,3,4259.61,4105
20/04/2024,P011,Kalem,Kırtasiye,904.02,12,10848.24,7780
13/10/2024,P037,Fırın,Ev Aletleri,848.19,7,5937.33,4855
11/06/2024,P087,Kulaklık,Elektronik,244.76,19,4650.44,2430
24/07/2024,P037,Fırın,Ev Aletleri,92.82,5,464.1,5663
01/05/2023,P032,Mouse,Elektronik,368.12,6,7520.75939059395,3043
12/07/2024,P082,Defter,Kırtasiye,827.01,3,2481.03,2997
06/08/2023,P037,Fırın,Ev Aletleri,1387.41,18,24973.38,9526
08/01/2024,P032,Mouse,Elektronik,952.35,13,12380.55,8217
18/09/2024,P032,Mouse,Elektronik,515.33,6,7520.75939059395,8831
24/07/2024,P097,Su Şişesi,Mutfak Ürünleri,268.21,7,1877.47,4924
09/11/2023,P097,Su Şişesi,Mutfak Ürünleri,1287.53,11,14162.83,6568
12/09/2023,P063,Klima,Elektronik,1110.76,11,12218.36,9633
16/12/2023,P037,Fırın,Ev Aletleri,1213.38,16,19414.08,3568
21/09/2023,P018,Telefon,Elektronik,685.9,17,11660.3,5193
07/02/2024,P018,Telefon,Elektronik,354.92,2,709.84,1675
30/10/2024,P032,Mouse,Elektronik,94.93,19,1803.67,3453
29/06/2023,P032,Mouse,Elektronik,930.35,11,10233.85,5863
31/08/2024,P011,Kalem,Kırtasiye,573.99,13,7461.87,9332
22/12/2023,P018,Telefon,Elektronik,994.96,12,11939.52,2777
01/11/2023,P063,Klima,Elektronik,711.47,12,8537.64,8739
07/12/2023,P037,Fırın,Ev Aletleri,1138.98,7,7520.75939059395,6076
